study_id,contrast_id,x,y,z
9090092,1,-44,9,25
9090092,1,-8,-79,-20
9090092,1,-8,3,62
9090092,1,0,21,43
9090092,1,24,-52,43
9090092,1,28,-92,4
9090092,1,28,24,0
9090092,1,28,7,55
9090092,1,4,-79,-16
9090092,1,4,11,62
9090092,1,40,-67,-17
9090092,1,40,40,20
9090092,1,44,-55,-14
9090092,1,48,-59,-7
9090093,5,-6,-33,-30
9090094,3,-15,-60,18
9090094,3,-24,-46,-8
9090094,3,-25,-70,-10
9090094,3,-29,-87,34
9090094,3,-42,-56,-20
9090094,3,15,-55,16
9090094,3,25,-43,-10
9090094,3,26,-67,-11
9090094,3,33,-85,38
9090094,3,40,-50,-22
9090095,1,-34,54,-16
9090095,1,16,40,22
9090095,1,18,38,-20
9090095,1,30,47,1
9090095,1,38,44,-4
9090095,1,50,-42,52
9090096,1,-31,17,48
9090096,1,-48,39,11
9090096,1,0,-29,65
9090096,1,0,-64,46
9090096,1,12,-14,37
9090096,1,3,-26,-6
9090096,1,3,33,38
9090096,1,42,-68,-8
9090096,1,59,8,-19
9090097,1,-2,62,0
9090097,1,-4,-50,20
9090097,1,-4,68,-2
9090097,1,-44,-78,40
9090097,1,0,-40,32
9090097,1,0,-68,24
9090097,1,0,48,-6
9090097,1,34,34,-14
9090097,1,4,12,-18
9090097,1,6,0,-10
9090097,1,8,70,2
9090098,6,-42,14,18
9090098,6,46,7,18
9090099,3,-12,48,-8
9090099,3,-24,-36,40
9090099,3,24,0,12
9090100,1,-22,-59,30
9090100,1,-41,-47,42
9090100,1,33,-63,35
9090100,1,36,-60,19
9090100,1,44,-46,46
9090101,2,-1,25,56
9090101,2,-35,54,-6
9090101,2,-37,14,-5
9090101,2,-44,7,25
9090101,2,-46,-4,37
9090101,2,-46,26,19
9090101,2,-46,6,29
9090101,2,-52,-10,-5
9090101,2,-52,-43,13
9090101,2,-52,11,11
9090101,2,-52,5,-8
9090101,2,-57,-22,3
9090101,2,-67,-32,11
9090101,2,-67,-40,16
9090101,2,39,53,2
9090101,2,4,4,54
9090101,2,44,-2,56
9090101,2,44,41,14
9090101,2,48,48,-6
9090101,2,48,9,15
9090101,2,5,-24,5
9090101,2,50,41,8
9090101,2,52,18,14
9090101,2,53,-3,51
9090101,2,55,4,33
9090101,2,57,12,-12
9090101,2,6,15,41
9090101,2,65,-19,1
9090101,2,65,-32,5
9090102,1,-34,35,-2
9090102,1,-46,12,12
9090102,1,-50,-38,20
9090102,1,-53,-40,9
9090102,1,-55,-2,41
9090102,1,-55,-39,4
9090102,1,-60,-40,13
9090102,1,-61,-11,17
9090102,1,-65,2,33
9090102,1,38,-56,53
9090102,1,50,20,14
9090102,1,53,8,36
9090102,1,6,-16,22
9090102,1,65,-42,13
9090102,1,65,-47,-1
9090103,2,-16,12,-12
9090103,2,-24,-72,-24
9090103,2,-36,-52,52
9090103,2,-36,-56,-12
9090103,2,-4,-12,8
9090103,2,-4,-50,-4
9090103,2,-4,16,8
9090103,2,0,-28,-8
9090103,2,20,-72,-28
9090103,2,36,-56,48
9090103,2,36,20,-8
9090103,2,4,-16,8
9090103,2,4,24,52
9090103,2,44,36,28
9090103,2,8,4,-8
9090103,2,8,8,4
9090104,3,16,-38,56
9090105,3,-3,24,36
9090105,3,-42,-54,57
9090105,3,-42,-66,-27
9090105,3,-48,18,-12
9090105,3,-6,-75,45
9090105,3,24,6,-15
9090105,3,3,-30,27
9090105,3,42,-54,57
9090105,3,48,21,-18
9090105,3,51,12,42
9090105,3,51,39,-15
9090105,3,6,24,63
9090105,3,63,-39,-6
9090105,3,9,-3,12
9090106,2,12,26,-10
9090106,2,13,16,17
9090106,2,17,41,-5
9090106,2,22,6,19
9090107,3,-12,-25,5
9090107,3,-28,24,54
9090107,3,-46,13,38
9090107,3,-48,27,6
9090107,3,32,-64,51
9090107,3,32,-87,0
9090107,3,46,-46,52
9090107,3,6,39,59
9090108,1,-10,-2,-6
9090108,1,-14,10,-2
9090108,1,-2,-34,28
9090108,1,-36,18,-4
9090108,1,-4,32,6
9090108,1,-6,-20,-14
9090108,1,-8,-12,-8
9090108,1,10,40,2
9090108,1,16,4,-12
9090108,1,16,6,-4
9090108,1,2,-14,32
9090108,1,2,-16,2
9090108,1,28,16,-10
9090108,1,30,-66,-26
9090108,1,4,-20,32
9090108,1,4,-4,34
9090108,1,6,28,20
9090108,1,8,-20,-12
9090109,2,-46,-44,45
9090109,2,-5,26,42
9090109,2,-5,51,-5
9090109,2,11,19,32
9090109,2,43,6,23
9090110,5,-1,-13,1
9090110,5,-31,21,-2
9090110,5,-38,24,41
9090110,5,-6,28,43
9090110,5,28,-89,-3
9090111,2,-9,-101,16
9090111,2,-9,-95,25
9090111,2,6,-89,21
9090111,2,9,-95,13
9090112,2,-24,4,60
9090112,2,-40,22,-8
9090112,2,-40,54,-4
9090112,2,-42,6,28
9090112,2,-44,-56,54
9090112,2,-46,46,16
9090112,2,-58,-60,12
9090112,2,2,14,58
9090112,2,36,2,60
9090112,2,44,-48,42
9090112,2,48,20,-4
9090112,2,50,10,36
9090112,2,50,38,26
9090112,2,52,-46,56
9090112,2,58,-46,-14
9090113,10,-3,-10,-11
9090113,10,-3,-3,1
9090113,10,-45,9,-31
9090113,10,-49,7,-24
9090113,10,-52,-32,-15
9090113,10,-52,-4,-11
9090113,10,-55,-33,16
9090113,10,-55,-38,29
9090113,10,-55,-39,22
9090113,10,-55,-54,-1
9090113,10,-56,4,-18
9090113,10,-6,-6,7
9090113,10,-60,-20,8
9090113,10,-60,-3,1
9090113,10,-60,-35,-8
9090113,10,-60,-7,-5
9090113,10,1,-72,0
9090113,10,13,-34,-9
9090113,10,2,-77,31
9090113,10,35,3,18
9090113,10,47,11,-20
9090113,10,51,32,-22
9090113,10,51,33,-10
9090113,10,51,34,-3
9090113,10,54,-28,-22
9090113,10,54,6,-7
9090113,10,55,13,11
9090113,10,55,13,4
9090113,10,58,-35,-16
9090113,10,6,-32,21
9090113,10,6,-71,-13
9090113,10,62,-30,-4
9090113,10,62,-39,3
9090113,10,66,-22,7
9090113,10,9,-32,-16
9090113,10,9,-49,-15
9090113,10,9,-6,1
9090113,10,9,-77,31
9090113,10,9,20,11
9090114,2,3,-15,-12
9090115,3,-15,-45,24
9090115,3,-51,-66,30
9090116,1,-2,18,48
9090116,1,-32,30,-14
9090116,1,-36,-24,50
9090116,1,-42,-42,56
9090116,1,-42,-46,-22
9090116,1,-44,24,16
9090116,1,-54,12,32
9090116,1,-54,24,0
9090116,1,-56,-50,-4
9090117,1,-12,-18,-1
9090117,1,-12,-3,11
9090117,1,-16,-59,55
9090117,1,-22,2,-3
9090117,1,-32,-40,61
9090117,1,-40,-75,-15
9090117,1,-46,-74,-1
9090117,1,-50,-28,27
9090117,1,-51,2,37
9090117,1,-55,-19,40
9090117,1,-55,5,22
9090117,1,0,-11,52
9090117,1,18,-13,12
9090117,1,20,-59,55
9090117,1,26,7,53
9090117,1,36,37,31
9090117,1,36,42,15
9090117,1,44,-7,50
9090117,1,44,-74,-6
9090117,1,46,-59,-7
9090118,1,-30,-52,18
9090118,1,-34,53,8
9090118,1,-36,48,-4
9090118,1,-4,78,27
9090118,1,-40,-17,-1
9090118,1,-42,-46,12
9090118,1,-44,-11,41
9090118,1,-46,-61,38
9090118,1,1,35,26
9090118,1,2,-18,43
9090118,1,49,-57,39
9090119,1,-34,-52,42
9090119,1,-36,-22,62
9090119,1,-36,-58,56
9090119,1,-44,-56,-18
9090119,1,-48,-72,-18
9090119,1,-48,-80,-4
9090119,1,24,-60,44
9090119,1,24,-74,58
9090119,1,40,-52,54
9090120,3,-19,12,-8
9090120,3,13,21,-5
9090120,3,18,-36,75
9090120,3,21,70,3
9090120,3,42,43,10
9090121,4,-10,-62,-24
9090121,4,-46,-12,34
9090121,4,-60,-12,2
9090121,4,44,-12,36
9090121,4,54,-6,46
9090121,4,66,-8,-2
9090122,2,50,10,26
9090123,3,-10,32,44
9090123,3,-12,44,30
9090123,3,-16,48,40
9090123,3,-32,18,42
9090123,3,-4,48,40
9090123,3,-50,20,6
9090123,3,62,-18,-22
9090123,3,8,50,-16
9090123,3,8,52,30
9090124,3,-22,2,-7
9090124,3,-26,24,-4
9090124,3,-26,40,29
9090124,3,-3,10,51
9090124,3,-3,13,51
9090124,3,-3,13,7
9090124,3,-54,-45,36
9090124,3,-6,8,31
9090124,3,-9,23,20
9090124,3,12,18,40
9090124,3,12,21,33
9090124,3,15,13,4
9090124,3,25,55,13
9090124,3,28,-22,0
9090124,3,3,1,55
9090124,3,50,22,-1
9090124,3,64,-41,38
9090124,3,9,-13,-3
9090124,3,9,-3,-4
9090124,3,9,25,46
9090125,3,-2,5,60
9090125,3,-34,3,34
9090125,3,-36,17,0
9090125,3,-54,19,18
9090125,3,-58,-69,12
9090125,3,-62,-65,-8
9090125,3,38,13,24
9090125,3,38,39,-14
9090125,3,42,-71,56
9090125,3,62,31,20
9090125,3,72,-57,-6
9090126,9,-10,-46,59
9090126,9,-11,7,5
9090126,9,-11,9,-13
9090126,9,-19,-62,56
9090126,9,-19,11,21
9090126,9,-24,8,-8
9090126,9,-3,-16,11
9090126,9,-42,-31,58
9090126,9,1,11,30
9090126,9,1,9,42
9090126,9,13,15,-9
9090126,9,17,13,-4
9090126,9,18,11,63
9090126,9,18,12,-9
9090126,9,21,-23,-6
9090126,9,26,-22,57
9090126,9,26,-37,62
9090126,9,26,-5,64
9090126,9,26,3,67
9090126,9,38,2,54
9090126,9,4,-14,10
9090126,9,42,44,26
9090126,9,45,9,41
9090126,9,54,9,33
9090126,9,58,10,-4
9090126,9,6,-65,22
9090126,9,61,-28,32
9090127,7,-16,-8,62
9090127,7,10,-18,-6
9090127,7,16,4,68
9090127,7,42,-48,14
9090127,7,44,28,-12
9090128,2,-22,-44,-38
9090128,2,-24,-48,-39
9090128,2,-32,-54,-48
9090128,2,-34,-68,-40
9090128,2,-35,-50,-41
9090128,2,-42,-10,-3
9090128,2,-56,-34,18
9090128,2,-69,-21,12
9090129,2,-26,-48,-24
9090129,2,4,-60,28
9090129,2,54,-14,-8
9090130,9,-45,-9,45
9090130,9,-48,14,-6
9090130,9,-48,16,-4
9090130,9,-59,-31,24
9090130,9,0,-3,55
9090130,9,0,13,32
9090130,9,24,3,3
9090130,9,48,-4,42
9090130,9,59,12,8
9090130,9,65,-25,21
9090131,1,-20,-48,-22
9090131,1,-26,-4,8
9090131,1,-4,-86,2
9090131,1,-44,-24,8
9090131,1,-58,0,-8
9090131,1,-62,-32,14
9090131,1,24,-6,8
9090131,1,28,-62,-24
9090131,1,40,-18,54
9090131,1,50,-26,6
9090131,1,56,0,-8
9090131,1,68,-32,2
9090131,1,8,-86,2
9090132,1,-18,-16,-20
9090132,1,-18,-4,-20
9090132,1,-2,-82,-30
9090132,1,-26,32,8
9090132,1,-32,-30,-8
9090132,1,-40,2,32
9090132,1,-40,56,14
9090132,1,-42,-54,-28
9090132,1,-44,30,8
9090132,1,-46,26,-6
9090132,1,-50,-50,52
9090132,1,0,20,48
9090132,1,34,-46,-4
9090132,1,54,6,46
9090133,12,-30,52,30
9090133,12,-42,-6,54
9090133,12,-44,4,30
9090133,12,-46,0,50
9090133,12,-8,-60,48
9090133,12,12,-10,62
9090133,12,16,-78,46
9090133,12,24,-22,28
9090133,12,24,0,52
9090133,12,28,58,16
9090133,12,34,50,24
9090133,12,40,-4,54
9090133,12,42,-4,34
9090134,1,-18,-6,-17
9090134,1,-5,-37,-32
9090134,1,-9,-22,2
9090134,1,1,-8,46
9090134,1,18,-4,-17
9090134,1,3,13,35
9090134,1,65,-20,15
9090135,1,-26,56,-16
9090135,1,-38,-2,6
9090135,1,-40,-30,-18
9090135,1,-50,-60,54
9090135,1,14,38,-2
9090135,1,36,-52,24
9090135,1,44,-40,-6
9090135,1,54,-54,48
9090136,2,-10,-62,50
9090136,2,-28,-2,54
9090136,2,-42,-30,44
9090136,2,-58,-26,42
9090136,2,22,-60,58
9090136,2,28,-6,54
9090136,2,40,-28,38
9090136,2,54,-22,38
9090136,2,60,-18,42
9090137,1,-12,-20,-16
9090137,1,-20,-32,-8
9090137,1,-24,-24,-20
9090137,1,-4,-60,12
9090137,1,12,-8,4
9090137,1,20,-20,-16
9090137,1,20,28,48
9090138,2,-28,-76,42
9090138,2,-37,-10,23
9090138,2,41,-6,16
9090138,2,57,4,44
9090139,2,-31,-55,48
9090139,2,-43,12,33
9090139,2,31,-62,44
9090140,2,40,28,-18
9090141,2,-30,-50,52
9090141,2,-30,-87,4
9090141,2,-33,5,47
9090141,2,-6,-93,2
9090141,2,0,3,61
9090141,2,24,-56,55
9090141,2,39,-81,7
9090141,2,39,2,47
9090141,2,9,-87,4
9090142,1,-16,3,66
9090142,1,-22,-44,-16
9090142,1,-44,18,19
9090142,1,-6,29,41
9090142,1,24,7,57
9090143,2,-3,-75,-3
9090143,2,50,24,21
9090143,2,9,-78,-3
9090144,7,48,-42,6
9090145,1,-3,-54,27
9090145,1,12,36,-9
9090145,1,3,42,-6
9090145,1,45,45,12
9090145,1,6,-60,30
9090146,2,-11,88,-19
9090146,2,21,104,-20
9090146,2,6,100,17
9090147,1,-14,-6,72
9090147,1,-52,-2,40
9090147,1,14,44,42
9090147,1,18,0,72
9090147,1,44,0,46
9090147,1,62,12,10
9090147,1,8,14,44
9090148,1,-10,5,5
9090148,1,-27,-2,4
9090148,1,-46,8,3
9090148,1,-6,-12,-11
9090148,1,-6,-24,-13
9090148,1,-9,-38,47
9090148,1,11,-11,0
9090148,1,14,6,5
9090148,1,16,-44,-17
9090148,1,2,-2,62
9090148,1,27,4,-7
9090148,1,4,9,40
9090148,1,49,9,0
9090148,1,6,-55,54
9090148,1,7,-11,12
9090149,1,-35,57,19
9090149,1,-57,-40,-22
9090150,5,-11,-12,3
9090150,5,-11,-16,-5
9090150,5,-17,-6,55
9090150,5,-26,-59,48
9090150,5,-30,27,6
9090150,5,-34,22,29
9090150,5,-4,39,24
9090150,5,-4,43,45
9090150,5,-43,-2,3
9090150,5,-49,-25,30
9090150,5,-5,43,26
9090150,5,10,-10,2
9090150,5,10,39,43
9090150,5,18,-20,51
9090150,5,3,-40,28
9090150,5,33,-55,49
9090150,5,34,21,3
9090150,5,38,17,31
9090150,5,45,-5,5
9090150,5,52,-21,33
9090150,5,8,38,22
9090151,6,-30,-50,8
9090152,5,-47,-46,15
9090152,5,48,-49,14
9090153,3,-46,-31,56
9090153,3,-50,-16,46
9090153,3,-7,24,34
9090154,6,-27,-60,54
9090154,6,-54,3,15
9090154,6,27,-69,-18
9090154,6,51,3,21
9090155,1,-12,-65,34
9090155,1,-21,-90,10
9090155,1,-9,9,0
9090155,1,24,-89,18
9090155,1,3,-17,12
9090155,1,33,26,-9
9090155,1,9,15,-1
9090156,1,-1,-50,-43
9090156,1,-1,41,7
9090156,1,-11,-15,2
9090156,1,-13,8,0
9090156,1,-14,5,14
9090156,1,-15,-58,-1
9090156,1,-2,-22,-11
9090156,1,-2,18,30
9090156,1,-23,3,0
9090156,1,-24,55,27
9090156,1,-27,-9,8
9090156,1,-28,-6,-18
9090156,1,-30,-12,-3
9090156,1,-32,-4,-1
9090156,1,-35,-42,-31
9090156,1,-4,-53,19
9090156,1,-4,-8,-11
9090156,1,-40,-28,3
9090156,1,-43,-47,-19
9090156,1,-45,25,-5
9090156,1,-48,-14,39
9090156,1,-49,3,-17
9090156,1,-59,-40,-6
9090156,1,-6,45,20
9090156,1,-7,-24,-12
9090156,1,-7,-66,13
9090156,1,-8,-8,1
9090156,1,11,7,7
9090156,1,16,-9,5
9090156,1,2,-17,-19
9090156,1,23,-23,54
9090156,1,25,7,0
9090156,1,27,-16,7
9090156,1,3,3,43
9090156,1,3,4,62
9090156,1,35,-2,-12
9090156,1,4,-22,-10
9090156,1,4,-8,-10
9090156,1,4,66,23
9090156,1,42,-51,-28
9090156,1,42,-55,-8
9090156,1,43,-41,12
9090156,1,44,5,-1
9090156,1,46,-19,-10
9090156,1,46,-38,-11
9090156,1,5,-6,1
9090156,1,50,-13,38
9090156,1,52,4,-19
9090156,1,53,12,26
9090156,1,9,-20,0
9090157,2,-16,-28,0
9090157,2,-28,-28,62
9090157,2,-28,-4,6
9090157,2,-32,-26,10
9090157,2,-34,-12,-6
9090157,2,-40,-20,62
9090157,2,-44,-24,52
9090157,2,-52,-22,16
9090157,2,4,-66,-16
9090158,2,-19,12,-3
9090159,2,-12,-75,6
9090159,2,-27,-39,-3
9090159,2,-36,0,-10
9090159,2,12,-75,3
9090159,2,42,-57,12
9090160,1,-14,-76,50
9090160,1,-16,-46,50
9090161,2,-12,-87,-18
9090161,2,-3,-90,-9
9090161,2,-30,27,-3
9090161,2,-45,9,30
9090161,2,-6,9,48
9090161,2,18,-6,-18
9090161,2,24,-30,-6
9090161,2,33,27,0
9090161,2,6,9,51
9090161,2,9,-81,-15
9090162,4,-8,-78,2
9090162,4,10,-78,2
9090163,1,-10,-16,-12
9090163,1,-10,4,44
9090163,1,-14,-12,-6
9090163,1,-14,-20,-8
9090163,1,-16,-14,6
9090163,1,-18,-6,-4
9090163,1,-20,-6,48
9090163,1,-22,-102,-14
9090163,1,-24,2,8
9090163,1,-26,-18,10
9090163,1,-26,-20,4
9090163,1,-26,-8,8
9090163,1,-28,-10,0
9090163,1,-34,-62,-36
9090163,1,-42,-28,46
9090163,1,-6,-6,58
9090163,1,20,10,-2
9090163,1,24,-100,-6
9090163,1,28,2,-4
9090163,1,30,14,-4
9090163,1,42,48,14
9090164,4,-15,6,-3
9090164,4,18,6,-6
9090164,4,33,45,3
9090164,4,36,33,9
9090165,2,58,36,-10
9090166,2,-12,-28,8
9090166,2,-12,12,-8
9090166,2,-16,-32,0
9090166,2,-16,-36,52
9090166,2,-16,-52,-4
9090166,2,-36,-12,52
9090166,2,-4,-8,56
9090166,2,12,28,-8
9090166,2,16,-20,-12
9090166,2,16,-28,8
9090166,2,16,-56,-4
9090166,2,16,-68,12
9090166,2,20,12,-16
9090166,2,24,-64,4
9090166,2,28,-20,-28
9090166,2,40,4,12
9090166,2,8,12,-8
9090167,1,-26,-38,-8
9090167,1,-8,-28,32
9090167,1,-8,48,-4
9090167,1,0,44,12
9090167,1,6,8,-4
9090168,1,10,-70,54
9090169,4,-12,-6,-6
9090169,4,-21,-33,9
9090169,4,-3,27,54
9090169,4,-42,12,48
9090169,4,-45,-36,-6
9090169,4,-45,54,-3
9090169,4,-51,-54,30
9090169,4,-54,-63,-21
9090169,4,-57,21,-6
9090169,4,-63,-33,-24
9090169,4,21,0,24
9090169,4,24,-27,12
9090169,4,30,66,-6
9090169,4,39,33,27
9090169,4,54,-45,48
9090169,4,6,-99,24
9090169,4,6,21,66
9090169,4,63,-27,-18
9090170,1,-30,18,-4
9090170,1,-42,16,-8
9090170,1,-46,20,28
9090170,1,-48,18,-16
9090170,1,-58,14,12
9090171,3,-10,-18,-5
9090171,3,-12,-76,-4
9090171,3,-16,4,9
9090171,3,-18,-102,14
9090171,3,-18,-31,-1
9090171,3,-20,-94,4
9090171,3,-25,-33,-28
9090171,3,-37,-55,-12
9090171,3,-37,-64,-14
9090171,3,-40,-37,-21
9090171,3,-63,-51,-15
9090171,3,-67,-53,-8
9090171,3,-69,-33,-3
9090171,3,16,-97,-3
9090171,3,19,-58,50
9090171,3,21,-90,1
9090171,3,27,-88,3
9090171,3,35,-85,-15
9090171,3,38,-55,60
9090171,3,38,-71,-3
9090171,3,38,-73,-9
9090171,3,44,-65,-8
9100172,7,-6,-57,19
9100172,7,15,-51,27
9100173,2,-39,0,57
9100173,2,-42,-66,24
9100173,2,3,-72,45
9100173,2,3,42,51
9100173,2,42,-63,42
9100173,2,55,-53,18
9100174,1,-26,14,40
9100174,1,-42,-60,10
9100174,1,-8,-68,6
9100174,1,10,-56,6
9100174,1,4,-66,46
9100174,1,40,6,-14
9100174,1,8,-22,-4
9100174,1,8,10,42
9100175,4,-13,30,0
9100175,4,-4,4,-13
9100175,4,-7,28,-6
9100175,4,4,36,-7
9100175,4,8,15,-10
9100176,2,-4,-48,36
9100176,2,0,66,10
9100177,4,-34,-55,54
9100177,4,-40,-10,50
9100177,4,-49,-71,6
9100177,4,-51,4,25
9100177,4,34,-76,41
9100177,4,47,7,27
9100177,4,51,34,20
9100177,4,52,-35,-11
9110178,7,-50,-58,16
9110178,7,-52,22,34
9110178,7,16,-62,36
9110178,7,28,-78,40
9110178,7,44,4,50
9110178,7,46,18,36
9110178,7,50,-72,2
9110178,7,6,-54,50
9110179,2,-14,50,26
9110179,2,-16,-84,18
9110179,2,-24,36,-10
9110179,2,-34,-40,-12
9110179,2,-4,4,-10
9110179,2,-44,-76,30
9110179,2,-56,-58,38
9110179,2,-8,54,2
9110179,2,10,52,2
9110179,2,12,-48,50
9110179,2,14,58,28
9110179,2,18,34,52
9110179,2,24,-8,-18
9110179,2,34,26,46
9110179,2,56,-24,-14
9110179,2,6,40,44
9110180,3,2,19,40
9110181,5,-2,-80,16
9110181,5,-58,12,24
9110181,5,-58,6,18
9110181,5,2,-80,6
9110182,3,-8,52,16
9110182,3,0,-56,30
9110182,3,2,48,4
9110182,3,2,52,-10
9110183,2,-2,-2,4
9110183,2,-4,58,4
9110183,2,2,-58,16
9120184,7,-56,-12,34
9120184,7,28,6,44
9120184,7,32,34,26
9120184,7,50,8,16
10010001,1,-10,-2,6
10010001,1,-12,-22,18
10010001,1,-14,-96,6
10010001,1,-26,-60,38
10010001,1,-26,-66,50
10010001,1,-26,16,-6
10010001,1,-30,-58,-32
10010001,1,-32,18,2
10010001,1,-32,36,18
10010001,1,-4,4,60
10010001,1,-40,56,18
10010001,1,-42,-52,50
10010001,1,-44,10,32
10010001,1,-44,16,-6
10010001,1,-50,-42,48
10010001,1,-54,-40,20
10010001,1,-58,-36,36
10010001,1,-8,0,68
10010001,1,0,-22,32
10010001,1,10,-10,2
10010001,1,10,-56,-36
10010001,1,12,-18,14
10010001,1,12,-70,38
10010001,1,14,-36,42
10010001,1,16,2,10
10010001,1,18,-6,68
10010001,1,18,16,58
10010001,1,2,-50,-40
10010001,1,2,14,46
10010001,1,24,-62,42
10010001,1,26,52,26
10010001,1,32,-4,50
10010001,1,34,18,14
10010001,1,34,8,58
10010001,1,36,-12,-8
10010001,1,36,-58,48
10010001,1,38,-52,-14
10010001,1,38,16,-6
10010001,1,4,24,36
10010001,1,42,6,32
10010001,1,44,-46,40
10010001,1,46,36,16
10010001,1,48,16,18
10010001,1,50,-30,-2
10010001,1,52,-20,-6
10010001,1,52,-38,48
10010001,1,52,-50,16
10010001,1,54,-10,-10
10010001,1,54,14,26
10010001,1,6,-28,-22
10010001,1,6,42,14
10010001,1,6,6,62
10010001,1,60,-48,8
10010001,1,64,-26,24
10010001,1,64,-30,38
10010001,1,64,-40,16
10010001,1,64,-40,30
10010002,3,6,23,40
10010003,2,-10,38,-9
10010004,1,-18,-88,-22
10010004,1,-20,-20,-16
10010004,1,-53,-72,-6
10010004,1,-60,-4,12
10010004,1,14,36,12
10010004,1,2,2,4
10010004,1,26,-80,26
10010004,1,26,52,0
10010004,1,29,-52,-26
10010004,1,40,-84,-10
10010004,1,42,-4,0
10010004,1,50,20,38
10010005,3,-19,-5,3
10010005,3,34,19,3
10010006,7,-38,22,28
10010007,2,-57,-18,7
10010007,2,39,-55,41
10010008,2,-31,-80,-9
10010009,1,-48,4,24
10010009,1,-48,8,36
10010009,1,18,44,24
10010009,1,40,26,10
10010009,1,44,44,20
10010009,1,52,-50,18
10010009,1,60,-50,6
10010010,1,-25,-81,-35
10010010,1,-28,4,-4
10010010,1,-28,4,39
10010010,1,-32,-77,21
10010010,1,-42,11,-11
10010010,1,-42,53,0
10010010,1,-7,-67,60
10010010,1,25,-11,18
10010010,1,32,14,25
10010010,1,46,42,4
10010010,1,49,11,-11
10010010,1,49,25,-11
10020011,3,-29,-33,45
10020011,3,-57,3,36
10020011,3,18,-57,-51
10020011,3,21,-54,-30
10020011,3,27,57,6
10020011,3,3,9,51
10020011,3,39,-36,42
10020012,1,-14,3,-12
10020012,1,20,5,4
10020013,2,-11,53,32
10020013,2,-2,-56,36
10020013,2,-5,-31,42
10020013,2,-58,-16,-1
10020013,2,12,54,31
10020013,2,42,-12,14
10020013,2,42,-22,5
10030014,2,-20,-12,-26
10030014,2,-38,41,13
10030014,2,-39,-80,-15
10030014,2,-47,-43,31
10030014,2,-53,-51,-15
10030014,2,20,-97,-10
10030014,2,21,-77,-10
10030014,2,69,1,17
10030015,3,-3,39,-18
10030016,8,-29,-3,-7
10030016,8,29,-7,4
10030016,8,7,50,-23
10030017,2,-10,-46,-10
10030017,2,-16,-73,-2
10030017,2,-16,16,59
10030017,2,-2,36,32
10030017,2,-20,-70,32
10030017,2,-22,-24,66
10030017,2,-22,-82,38
10030017,2,-24,-28,59
10030017,2,-24,-30,-26
10030017,2,-24,-89,-10
10030017,2,-24,-98,-28
10030017,2,-28,-45,-24
10030017,2,-34,-36,-34
10030017,2,-34,-6,50
10030017,2,-34,-92,-2
10030017,2,-36,-36,-44
10030017,2,-36,-50,46
10030017,2,-36,-79,24
10030017,2,-38,-72,-16
10030017,2,-4,30,42
10030017,2,-4,52,32
10030017,2,-40,-32,-22
10030017,2,-40,26,26
10030017,2,-42,-100,0
10030017,2,-44,-34,26
10030017,2,-44,23,-20
10030017,2,-51,-62,-32
10030017,2,-51,44,8
10030017,2,-53,30,-4
10030017,2,-53,4,-18
10030017,2,-55,20,-16
10030017,2,-6,10,48
10030017,2,-6,7,58
10030017,2,0,-2,47
10030017,2,10,-50,40
10030017,2,10,-8,0
10030017,2,10,8,54
10030017,2,12,-2,6
10030017,2,12,16,52
10030017,2,12,34,46
10030017,2,14,-18,12
10030017,2,14,-72,52
10030017,2,16,-82,-35
10030017,2,18,-99,-18
10030017,2,18,20,40
10030017,2,2,48,14
10030017,2,22,-87,14
10030017,2,24,-62,-20
10030017,2,28,-54,-16
10030017,2,30,-76,37
10030017,2,30,-9,3
10030017,2,32,-6,-15
10030017,2,32,35,36
10030017,2,36,-34,62
10030017,2,36,27,32
10030017,2,38,-57,30
10030017,2,38,-73,-4
10030017,2,38,26,26
10030017,2,38,34,22
10030017,2,38,6,-20
10030017,2,39,13,42
10030017,2,4,-30,-28
10030017,2,40,-46,54
10030017,2,42,-12,37
10030017,2,42,-48,32
10030017,2,42,-66,-15
10030017,2,44,-54,42
10030017,2,44,-58,3
10030017,2,44,-71,-20
10030017,2,46,34,9
10030017,2,48,-40,-20
10030017,2,48,-64,26
10030017,2,48,-68,-34
10030017,2,53,-48,30
10030017,2,55,-28,-16
10030017,2,55,15,18
10030017,2,57,-36,25
10030017,2,57,-46,14
10030017,2,57,4,6
10030017,2,61,-34,-31
10030017,2,61,-55,-14
10030017,2,69,-40,-20
10030017,2,8,-32,68
10030018,7,-10,26,58
10030018,7,-18,44,44
10030018,7,-24,58,30
10030018,7,-34,26,53
10030018,7,-36,46,32
10030018,7,-36,48,6
10030018,7,-38,66,10
10030018,7,-42,56,18
10030018,7,-46,46,24
10030018,7,-58,22,38
10030018,7,-8,30,46
10030018,7,-8,42,38
10030018,7,-8,56,11
10030018,7,0,58,32
10030018,7,2,44,48
10030018,7,4,62,19
10030019,1,-27,-15,-3
10030019,1,24,-18,0
10030019,1,27,-3,-3
10030020,2,-1,-46,-14
10030020,2,-39,-26,3
10030020,2,-44,2,-17
10030020,2,50,-19,4
10030020,2,59,-5,-2
10030020,2,63,-23,4
10030021,1,-10,-67,-12
10030021,1,-18,-57,19
10030021,1,-20,-1,24
10030021,1,-24,18,18
10030021,1,-30,-38,-15
10030021,1,-4,-64,31
10030021,1,-8,-50,6
10030021,1,20,33,30
10030021,1,30,-49,-8
